arrival_date,state,district,market,commodity,variety,min_price,max_price,modal_price,arrivals_in_qtl
2024_03_08,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2013.6,2338.9,2177.0,451
2024_03_09,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2010.7,2481.5,2175.4,231
2024_03_10,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1900.4,2311.1,2155.1,403
2024_03_11,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2014.6,2338.1,2173.4,479
2024_03_12,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2017.2,2280.7,2172.0,455
2024_03_13,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2046.6,2416.4,2175.3,399
2024_03_14,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1900.6,2342.2,2140.5,471
2024_03_15,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1969.1,2273.7,2135.1,346
2024_03_16,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1936.0,2415.9,2129.9,443
2024_03_17,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1959.1,2445.0,2133.0,372
2024_03_18,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1977.0,2405.8,2119.9,346
2024_03_19,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1869.2,2282.6,2112.5,278
2024_03_20,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1883.6,2404.4,2126.7,461
2024_03_21,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1957.7,2226.1,2096.2,389
2024_03_22,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1894.1,2229.6,2091.4,343
2024_03_23,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1890.5,2254.0,2089.2,399
2024_03_24,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1900.2,2180.2,2062.2,437
2024_03_25,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1834.1,2166.7,2053.2,290
2024_03_26,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1938.0,2171.8,2041.0,277
2024_03_27,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1925.2,2351.6,2046.3,449
2024_03_28,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1815.5,2179.1,2050.1,385
2024_03_29,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1871.9,2254.5,2030.2,438
2024_03_30,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1856.7,2226.7,2027.2,337
2024_03_31,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1790.9,2317.7,2025.5,371
2024_04_01,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1898.3,2209.3,2050.0,308
2024_04_02,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1899.2,2266.4,2071.2,449
2024_04_03,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1837.4,2201.5,2063.5,360
2024_04_04,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1922.0,2237.9,2087.2,453
2024_04_05,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1956.5,2326.0,2149.9,420
2024_04_06,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1991.6,2278.7,2153.3,242
2024_04_07,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1965.5,2381.2,2186.5,486
2024_04_08,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2092.3,2489.7,2212.2,435
2024_04_09,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1985.6,2372.6,2218.2,501
2024_04_10,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2104.0,2437.1,2220.8,495
2024_04_11,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2071.9,2365.5,2235.1,293
2024_04_12,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1972.6,2382.6,2235.2,246
2024_04_13,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1976.8,2362.7,2242.4,395
2024_04_14,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2067.3,2386.5,2254.9,272
2024_04_15,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2082.5,2491.2,2277.0,279
2024_04_16,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2061.9,2562.7,2282.2,487
2024_04_17,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2085.8,2561.4,2311.5,503
2024_04_18,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2176.4,2684.9,2353.2,232
2024_04_19,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2110.9,2713.0,2379.4,464
2024_04_20,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2145.7,2661.1,2354.5,335
2024_04_21,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2230.1,2532.0,2409.8,362
2024_04_22,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2132.0,2700.6,2403.6,436
2024_04_23,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2214.8,2582.0,2390.1,336
2024_04_24,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2206.2,2546.0,2407.7,233
2024_04_25,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2149.6,2773.6,2434.7,352
2024_04_26,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2245.3,2791.0,2454.6,297
2024_04_27,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2287.9,2688.7,2489.0,361
2024_04_28,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2257.1,2689.3,2533.3,334
2024_04_29,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2268.5,2797.0,2557.0,276
2024_04_30,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2319.0,2922.1,2587.6,381
2024_05_01,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2413.1,2934.7,2567.8,309
2024_05_02,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2329.3,2693.6,2556.6,379
2024_05_03,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2292.5,2758.4,2557.2,385
2024_05_04,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2323.2,2940.1,2571.1,234
2024_05_05,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2321.4,2895.8,2575.2,223
2024_05_06,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2393.1,2780.7,2598.9,380
2024_05_07,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2404.2,2725.5,2593.9,327
2024_05_08,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2442.5,2817.5,2580.9,262
2024_05_09,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2338.0,2748.0,2545.2,225
2024_05_10,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2404.7,2863.8,2534.4,451
2024_05_11,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2323.7,2691.6,2550.3,499
2024_05_12,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2361.6,2708.8,2552.6,381
2024_05_13,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2365.9,2824.0,2549.6,282
2024_05_14,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2369.1,2851.6,2576.4,428
2024_05_15,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2415.4,2775.8,2593.5,413
2024_05_16,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2308.9,2896.0,2607.8,247
2024_05_17,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2380.7,2852.4,2615.4,317
2024_05_18,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2325.9,2854.1,2625.5,425
2024_05_19,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2458.7,3014.4,2636.3,411
2024_05_20,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2376.9,2878.1,2636.1,243
2024_05_21,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2321.2,2835.0,2617.8,256
2024_05_22,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2414.7,2991.3,2603.2,255
2024_05_23,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2434.6,2807.3,2568.6,344
2024_05_24,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2368.8,2918.8,2568.3,382
2024_05_25,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2366.1,2954.8,2581.5,347
2024_05_26,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2328.2,2825.4,2566.9,396
2024_05_27,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2277.4,2790.1,2584.2,231
2024_05_28,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2361.8,2828.8,2606.5,273
2024_05_29,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2309.1,2863.6,2571.8,270
2024_05_30,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2412.0,2890.8,2566.9,332
2024_05_31,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2376.4,2801.1,2585.7,412
2024_06_01,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2414.9,2858.3,2604.8,401
2024_06_02,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2315.9,2838.2,2623.1,437
2024_06_03,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2461.6,2899.3,2645.3,443
2024_06_04,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2459.7,2869.7,2654.5,464
2024_06_05,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2495.0,2828.3,2646.8,280
2024_06_06,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2372.7,3005.6,2644.7,361
2024_06_07,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2334.4,2835.5,2625.1,266
2024_06_08,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2408.4,2776.0,2604.1,416
2024_06_09,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2308.1,2880.8,2586.1,330
2024_06_10,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2294.3,2824.0,2581.2,247
2024_06_11,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2313.6,2913.6,2591.9,372
2024_06_12,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2458.6,2821.2,2596.0,479
2024_06_13,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2412.6,2734.9,2572.6,473
2024_06_14,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2379.9,2948.9,2573.7,397
2024_06_15,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2418.2,2840.0,2572.8,356
2024_06_16,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2317.5,2716.4,2576.4,481
2024_06_17,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2356.0,2781.9,2597.5,235
2024_06_18,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2422.2,2931.7,2585.1,289
2024_06_19,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2280.1,2876.1,2580.1,358
2024_06_20,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2356.8,2902.1,2584.8,478
2024_06_21,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2396.8,2881.0,2575.6,485
2024_06_22,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2365.1,2961.8,2584.9,480
2024_06_23,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2449.1,2890.5,2586.8,476
2024_06_24,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2374.6,2909.7,2601.6,267
2024_06_25,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2369.7,2907.1,2605.9,464
2024_06_26,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2416.2,2930.9,2612.1,474
2024_06_27,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2458.5,2888.1,2608.7,438
2024_06_28,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2486.7,2945.3,2618.8,301
2024_06_29,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2286.5,2735.3,2582.6,398
2024_06_30,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2341.5,2778.5,2594.5,430
2024_07_01,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2444.2,2772.3,2590.1,235
2024_07_02,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2367.1,2823.5,2569.0,371
2024_07_03,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2385.8,2838.9,2534.5,414
2024_07_04,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2300.0,2876.7,2520.7,292
2024_07_05,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2260.9,2791.2,2514.5,295
2024_07_06,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2275.4,2856.6,2499.2,479
2024_07_07,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2218.7,2736.8,2512.6,440
2024_07_08,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2190.7,2791.9,2483.0,262
2024_07_09,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2169.3,2797.4,2434.0,456
2024_07_10,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2306.8,2637.1,2430.3,468
2024_07_11,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2253.1,2735.4,2424.3,398
2024_07_12,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2251.0,2728.8,2413.3,420
2024_07_13,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2241.9,2739.4,2415.4,270
2024_07_14,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2249.4,2611.9,2378.8,410
2024_07_15,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2171.3,2568.6,2375.8,384
2024_07_16,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2221.7,2488.5,2362.5,337
2024_07_17,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2169.0,2691.8,2342.5,300
2024_07_18,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2074.3,2604.5,2337.8,222
2024_07_19,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2066.5,2465.0,2320.1,480
2024_07_20,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2162.9,2526.2,2347.1,405
2024_07_21,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2088.4,2562.1,2347.0,217
2024_07_22,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2173.0,2607.3,2350.7,451
2024_07_23,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2154.1,2518.0,2378.3,472
2024_07_24,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2217.4,2655.6,2349.3,354
2024_07_25,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2181.3,2652.4,2359.4,336
2024_07_26,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2199.8,2573.9,2346.5,267
2024_07_27,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2181.7,2587.6,2308.5,320
2024_07_28,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2023.9,2602.1,2282.2,461
2024_07_29,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2133.1,2395.2,2270.2,257
2024_07_30,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2146.0,2520.7,2271.0,413
2024_07_31,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2098.1,2463.8,2296.5,435
2024_08_01,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2110.7,2437.8,2294.4,295
2024_08_02,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2058.4,2541.5,2305.6,389
2024_08_03,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2128.1,2480.5,2295.2,279
2024_08_04,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2086.6,2572.8,2283.1,344
2024_08_05,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2098.5,2596.7,2325.8,376
2024_08_06,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2113.7,2541.2,2305.7,395
2024_08_07,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2167.9,2618.4,2306.2,301
2024_08_08,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2175.7,2560.2,2290.8,245
2024_08_09,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2078.7,2547.0,2291.1,248
2024_08_10,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2034.5,2599.9,2273.5,370
2024_08_11,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2018.7,2461.6,2284.3,235
2024_08_12,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2088.6,2620.2,2279.3,416
2024_08_13,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2089.5,2455.1,2274.5,340
2024_08_14,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2039.2,2590.5,2273.1,325
2024_08_15,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2025.2,2445.6,2282.3,272
2024_08_16,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2079.8,2541.8,2276.1,227
2024_08_17,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2128.8,2399.1,2264.6,470
2024_08_18,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2084.2,2575.2,2294.6,401
2024_08_19,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2016.3,2435.7,2272.4,252
2024_08_20,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2067.4,2490.4,2292.3,293
2024_08_21,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2173.0,2487.9,2290.3,476
2024_08_22,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2027.5,2527.0,2258.4,265
2024_08_23,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2142.3,2623.5,2284.6,476
2024_08_24,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2130.2,2516.2,2266.8,256
2024_08_25,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2088.9,2536.7,2265.1,358
2024_08_26,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2026.0,2588.4,2267.6,334
2024_08_27,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2006.1,2563.3,2278.2,442
2024_08_28,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2081.3,2530.1,2279.2,277
2024_08_29,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2067.8,2614.5,2279.9,318
2024_08_30,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2160.4,2628.4,2285.8,487
2024_08_31,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2139.8,2530.4,2276.1,477
2024_09_01,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2156.5,2558.2,2276.2,821
2024_09_02,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2021.7,2578.7,2265.8,1089
2024_09_03,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2071.0,2545.3,2269.9,958
2024_09_04,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2020.6,2351.2,2208.7,1116
2024_09_05,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1946.8,2334.3,2197.0,833
2024_09_06,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2056.6,2330.9,2212.7,531
2024_09_07,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2039.7,2490.6,2175.4,921
2024_09_08,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,2005.9,2422.0,2181.1,844
2024_09_09,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1925.0,2366.4,2182.3,525
2024_09_10,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1922.6,2398.2,2167.6,832
2024_09_11,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1963.5,2370.9,2162.2,819
2024_09_12,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1929.7,2333.7,2151.9,688
2024_09_13,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1921.8,2301.9,2143.3,605
2024_09_14,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1956.8,2299.5,2106.9,1131
2024_09_15,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1962.5,2239.2,2100.8,555
2024_09_16,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1901.1,2325.8,2066.8,922
2024_09_17,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1875.0,2337.7,2043.0,869
2024_09_18,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1908.1,2249.3,2023.1,602
2024_09_19,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1786.0,2214.4,2015.7,761
2024_09_20,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1853.9,2205.0,1998.6,1114
2024_09_21,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1811.8,2150.1,1984.2,990
2024_09_22,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1842.0,2150.7,1969.7,642
2024_09_23,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1729.6,2244.8,1960.8,591
2024_09_24,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1786.2,2201.7,1939.5,665
2024_09_25,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1760.1,2086.5,1944.5,915
2024_09_26,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1780.3,2147.7,1947.0,1131
2024_09_27,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1724.1,2135.0,1941.0,1070
2024_09_28,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1858.1,2164.7,1970.9,935
2024_09_29,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1767.1,2082.1,1960.8,622
2024_09_30,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1797.6,2177.4,1958.0,680
2024_10_01,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1723.2,2221.1,1940.7,1126
2024_10_02,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1825.8,2073.4,1936.8,991
2024_10_03,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1827.8,2069.3,1926.7,1131
2024_10_04,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1820.8,2052.0,1928.9,957
2024_10_05,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1736.5,2197.6,1920.7,967
2024_10_06,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1825.0,2037.1,1938.1,632
2024_10_07,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1833.5,2139.5,1940.3,1026
2024_10_08,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1804.8,2090.1,1911.2,574
2024_10_09,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1737.9,2110.3,1918.7,914
2024_10_10,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1692.5,2008.5,1893.4,489
2024_10_11,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1740.1,2158.7,1914.4,1125
2024_10_12,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1744.1,2075.6,1892.5,743
2024_10_13,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1674.4,2017.1,1878.4,835
2024_10_14,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1757.3,2163.5,1889.9,537
2024_10_15,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1674.4,2097.8,1891.7,500
2024_10_16,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1707.5,2063.5,1874.2,1065
2024_10_17,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1782.7,2033.7,1894.3,867
2024_10_18,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1710.6,2092.4,1907.4,1127
2024_10_19,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1688.2,2182.7,1906.9,574
2024_10_20,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1790.8,2118.0,1893.1,948
2024_10_21,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1784.1,2145.5,1941.3,1092
2024_10_22,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1786.1,2057.5,1916.4,907
2024_10_23,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1739.7,2054.7,1897.2,780
2024_10_24,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1731.2,2086.5,1887.1,1048
2024_10_25,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1725.8,2065.0,1902.3,1044
2024_10_26,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1799.9,2183.9,1904.7,957
2024_10_27,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1787.0,2069.9,1901.0,777
2024_10_28,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1754.8,2160.9,1899.7,1058
2024_10_29,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1763.4,2077.2,1880.2,503
2024_10_30,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1731.8,2173.4,1901.7,604
2024_10_31,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1666.2,2141.1,1887.9,1056
2024_11_01,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1749.4,2148.2,1891.4,1000
2024_11_02,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1676.3,2007.7,1874.0,617
2024_11_03,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1666.3,2100.1,1868.7,1087
2024_11_04,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1668.0,2152.2,1871.5,702
2024_11_05,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1762.7,1995.4,1874.6,1092
2024_11_06,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1657.4,1966.5,1870.7,658
2024_11_07,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1722.1,1977.1,1850.6,814
2024_11_08,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1750.2,2055.9,1855.7,1010
2024_11_09,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1743.7,1992.3,1854.2,994
2024_11_10,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1677.0,2095.2,1832.4,686
2024_11_11,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1621.2,2033.8,1831.6,689
2024_11_12,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1638.1,1925.7,1825.0,1024
2024_11_13,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1655.0,2075.9,1818.6,1009
2024_11_14,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1653.3,1923.1,1812.7,1057
2024_11_15,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1632.1,2008.4,1835.9,839
2024_11_16,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1692.6,2011.4,1832.5,1114
2024_11_17,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1602.9,1962.8,1816.5,986
2024_11_18,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1677.1,1968.9,1813.9,602
2024_11_19,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1591.2,1991.4,1798.2,825
2024_11_20,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1601.6,1986.3,1781.2,697
2024_11_21,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1622.7,1978.9,1792.6,584
2024_11_22,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1576.7,1859.2,1767.0,838
2024_11_23,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1641.7,1888.1,1775.1,698
2024_11_24,Maharashtra,Nashik,Lasalgaon,Maize,Yellow,1669.4,1967.4,1774.4,659
